CMDLINE python -m memory_profiler run_dtrpo.py --mode train --env Bicycle-v0 --delay 3 --delta 0.001 --pretrain_epochs 2 --pretrain_steps 250 --max_ep_len 250 --steps_per_epoch 250 --epochs 500 --enc_lr 0.005 --force_stoch_env --seeds 0 1 --use_belief --enc_causal --batch_size_pred 250 --stoch_mdp_distrib Uniform
MEM 200.160156 1635237424.5803
MEM 200.160156 1635237424.7160
MEM 201.304688 1635237424.8477
MEM 201.304688 1635237424.9584
MEM 201.304688 1635237425.0771
MEM 201.304688 1635237425.1994
MEM 202.449219 1635237425.3166
MEM 201.304688 1635237425.4409
MEM 201.304688 1635237425.5611
MEM 201.304688 1635237425.6808
MEM 201.304688 1635237425.8054
MEM 202.449219 1635237425.9231
MEM 202.449219 1635237426.0498
MEM 202.449219 1635237426.1824
MEM 202.449219 1635237426.3390
MEM 202.449219 1635237426.4602
MEM 202.449219 1635237426.5790
MEM 202.449219 1635237426.7166
MEM 203.636719 1635237426.8456
MEM 202.492188 1635237426.9788
MEM 202.492188 1635237427.1124
MEM 202.558594 1635237427.2331
MEM 202.558594 1635237427.3747
MEM 203.699219 1635237427.4979
MEM 204.843750 1635237427.6226
MEM 204.902344 1635237427.7353
MEM 204.968750 1635237427.8639
MEM 206.421875 1635237427.9966
MEM 206.484375 1635237428.1233
MEM 196.238281 1635237428.2419
MEM 196.238281 1635237428.3626
MEM 196.238281 1635237428.4848
MEM 196.238281 1635237428.6090
MEM 196.242188 1635237428.7366
MEM 196.242188 1635237428.8723
MEM 196.242188 1635237429.0035
MEM 196.242188 1635237429.1397
MEM 196.242188 1635237429.2678
MEM 196.246094 1635237429.3880
MEM 196.246094 1635237429.5077
MEM 196.246094 1635237429.6284
MEM 196.246094 1635237429.7840
MEM 206.613281 1635237429.9316
MEM 196.253906 1635237430.0463
MEM 196.253906 1635237430.1669
MEM 196.253906 1635237430.2836
MEM 196.253906 1635237430.4013
MEM 196.253906 1635237430.5210
MEM 196.253906 1635237430.6437
MEM 197.398438 1635237430.7639
MEM 197.398438 1635237430.8806
MEM 197.398438 1635237431.0015
MEM 198.542969 1635237431.1191
MEM 197.398438 1635237431.2387
MEM 197.398438 1635237431.3603
MEM 197.398438 1635237431.4793
MEM 198.542969 1635237431.5985
MEM 198.542969 1635237431.7192
MEM 198.542969 1635237431.8389
MEM 198.542969 1635237431.9576
MEM 198.546875 1635237432.0772
MEM 199.691406 1635237432.1999
MEM 200.835938 1635237432.3176
MEM 201.984375 1635237432.4383
MEM 201.984375 1635237432.5600
MEM 203.128906 1635237432.6757
MEM 203.132812 1635237432.7953
MEM 203.132812 1635237432.9154
MEM 203.132812 1635237433.0385
MEM 203.136719 1635237433.1552
MEM 203.136719 1635237433.2789
MEM 203.140625 1635237433.3946
MEM 203.140625 1635237433.5203
MEM 203.808594 1635237433.6389
MEM 203.804688 1635237433.7556
MEM 203.804688 1635237433.8763
MEM 204.000000 1635237433.9970
MEM 204.011719 1635237434.1157
MEM 205.140625 1635237434.2344
MEM 205.140625 1635237434.3531
MEM 205.140625 1635237434.4723
MEM 205.140625 1635237434.5933
MEM 205.140625 1635237434.7133
MEM 205.140625 1635237434.8334
MEM 205.140625 1635237434.9534
MEM 206.285156 1635237435.0731
MEM 206.285156 1635237435.1948
MEM 206.328125 1635237435.3135
MEM 206.410156 1635237435.4335
MEM 206.410156 1635237435.5551
MEM 206.421875 1635237435.6798
MEM 206.421875 1635237435.8244
MEM 206.421875 1635237436.0448
MEM 206.421875 1635237436.1805
MEM 206.500000 1635237436.3071
MEM 197.343750 1635237436.4268
MEM 198.488281 1635237436.5450
MEM 198.488281 1635237436.6692
MEM 199.671875 1635237436.7860
MEM 200.816406 1635237436.9086
MEM 200.816406 1635237437.0334
MEM 200.820312 1635237437.1477
MEM 200.820312 1635237437.2664
MEM 200.820312 1635237437.3870
MEM 200.824219 1635237437.5097
MEM 200.824219 1635237437.6294
MEM 200.824219 1635237437.7780
MEM 200.824219 1635237437.8947
MEM 200.824219 1635237438.0173
MEM 201.558594 1635237438.1340
MEM 201.558594 1635237438.2537
MEM 201.558594 1635237438.3724
MEM 201.621094 1635237438.4913
MEM 202.765625 1635237438.6123
MEM 202.765625 1635237438.7363
MEM 202.765625 1635237438.8569
MEM 202.765625 1635237438.9717
MEM 203.910156 1635237439.0925
MEM 202.765625 1635237439.2102
MEM 202.765625 1635237439.3299
MEM 202.765625 1635237439.4526
MEM 203.910156 1635237439.5722
MEM 203.910156 1635237439.6929
MEM 203.910156 1635237439.8102
MEM 203.910156 1635237439.9438
MEM 203.914062 1635237440.0651
MEM 203.933594 1635237440.1857
MEM 205.078125 1635237440.3074
MEM 206.222656 1635237440.4232
MEM 207.367188 1635237440.5462
MEM 208.511719 1635237440.6662
MEM 208.511719 1635237440.7859
MEM 208.511719 1635237440.9106
MEM 208.511719 1635237441.0253
MEM 208.574219 1635237441.1439
MEM 208.574219 1635237441.2656
MEM 208.574219 1635237441.3853
MEM 208.574219 1635237441.5040
MEM 208.578125 1635237441.6242
MEM 197.417969 1635237441.7478
MEM 197.417969 1635237441.8636
MEM 197.417969 1635237441.9813
MEM 197.417969 1635237442.1189
MEM 197.417969 1635237442.2396
MEM 198.562500 1635237442.3603
MEM 198.562500 1635237442.4750
MEM 198.562500 1635237442.5937
MEM 198.562500 1635237442.7143
MEM 198.562500 1635237442.8338
MEM 198.562500 1635237442.9555
MEM 198.562500 1635237443.0771
MEM 198.562500 1635237443.1928
MEM 199.707031 1635237443.3155
MEM 199.707031 1635237443.4332
MEM 199.707031 1635237443.5523
MEM 199.707031 1635237443.6726
MEM 199.718750 1635237443.7928
MEM 200.863281 1635237443.9159
MEM 200.863281 1635237444.0378
MEM 202.007812 1635237444.1565
MEM 203.152344 1635237444.2771
MEM 204.296875 1635237444.3948
MEM 204.296875 1635237444.5145
MEM 204.296875 1635237444.6322
MEM 204.296875 1635237444.7529
MEM 204.296875 1635237444.8735
MEM 204.296875 1635237445.0003
MEM 204.296875 1635237445.1140
MEM 204.296875 1635237445.2336
MEM 204.296875 1635237445.3533
MEM 204.296875 1635237445.4750
MEM 204.296875 1635237445.5967
MEM 204.296875 1635237445.7164
MEM 204.296875 1635237445.8321
MEM 204.296875 1635237445.9489
MEM 204.296875 1635237446.0712
MEM 205.441406 1635237446.1889
MEM 205.441406 1635237446.3085
MEM 205.441406 1635237446.4296
MEM 205.441406 1635237446.5537
MEM 205.441406 1635237446.6729
MEM 205.441406 1635237446.7906
MEM 205.441406 1635237446.9083
MEM 206.585938 1635237447.0290
MEM 206.585938 1635237447.1526
MEM 206.585938 1635237447.2703
MEM 207.730469 1635237447.3880
MEM 206.585938 1635237447.5088
MEM 206.585938 1635237447.6329
MEM 208.878906 1635237447.7482
MEM 209.066406 1635237447.8678
MEM 192.355469 1635237447.9875
MEM 193.832031 1635237448.1089
MEM 195.039062 1635237448.2293
MEM 195.039062 1635237448.3503
MEM 195.039062 1635237448.4695
MEM 195.039062 1635237448.5912
MEM 195.039062 1635237448.7079
MEM 195.039062 1635237448.8286
MEM 195.039062 1635237448.9532
MEM 195.039062 1635237449.0729
MEM 198.125000 1635237449.1866
MEM 198.125000 1635237449.3083
MEM 198.136719 1635237449.4270
MEM 198.136719 1635237449.5512
MEM 198.136719 1635237449.6668
MEM 199.285156 1635237449.7860
MEM 199.285156 1635237449.9097
MEM 199.285156 1635237450.0287
MEM 199.285156 1635237450.1474
MEM 199.316406 1635237450.3079
MEM 199.316406 1635237450.4306
MEM 199.316406 1635237450.5503
MEM 199.316406 1635237450.6740
MEM 200.464844 1635237450.7907
MEM 200.464844 1635237450.9108
MEM 200.468750 1635237451.0310
MEM 200.468750 1635237451.1512
MEM 200.468750 1635237451.2708
MEM 200.503906 1635237451.3926
MEM 200.625000 1635237451.5132
MEM 202.910156 1635237451.6314
MEM 202.914062 1635237451.7516
MEM 204.148438 1635237451.8708
MEM 205.332031 1635237451.9895
MEM 205.332031 1635237452.1142
MEM 205.332031 1635237452.2309
MEM 205.332031 1635237452.3526
MEM 205.332031 1635237452.4722
MEM 205.332031 1635237452.5919
MEM 205.332031 1635237452.7081
MEM 205.332031 1635237452.8328
MEM 205.332031 1635237452.9505
MEM 206.589844 1635237453.0721
MEM 206.589844 1635237453.1868
MEM 206.589844 1635237453.3072
MEM 206.589844 1635237453.4284
MEM 207.734375 1635237453.5490
MEM 207.734375 1635237453.6667
MEM 207.734375 1635237453.7864
MEM 207.734375 1635237453.9091
MEM 207.734375 1635237454.0298
MEM 207.734375 1635237454.1464
MEM 197.429688 1635237454.2671
MEM 198.574219 1635237454.3878
MEM 198.574219 1635237454.5045
MEM 199.718750 1635237454.6244
MEM 193.828125 1635237454.7471
MEM 196.320312 1635237454.8683
MEM 197.476562 1635237454.9885
MEM 198.828125 1635237455.1057
MEM 199.980469 1635237455.2273
MEM 201.132812 1635237455.3440
MEM 201.136719 1635237455.4667
MEM 201.136719 1635237455.5864
MEM 201.136719 1635237455.7051
MEM 201.136719 1635237455.8257
MEM 201.136719 1635237455.9489
MEM 201.136719 1635237456.0641
MEM 201.136719 1635237456.1868
MEM 201.136719 1635237456.3035
MEM 201.136719 1635237456.4294
MEM 202.171875 1635237456.5446
MEM 202.171875 1635237456.6653
MEM 202.171875 1635237456.7840
MEM 202.171875 1635237457.0157
MEM 202.171875 1635237457.1650
MEM 202.171875 1635237457.2856
MEM 202.171875 1635237457.4352
MEM 203.320312 1635237457.5549
MEM 203.320312 1635237457.6716
MEM 203.320312 1635237457.7943
MEM 203.320312 1635237457.9140
MEM 203.320312 1635237458.0307
MEM 203.570312 1635237458.1525
MEM 203.570312 1635237458.2704
MEM 203.585938 1635237458.3904
MEM 203.585938 1635237458.5092
MEM 204.738281 1635237458.6304
MEM 204.738281 1635237458.7491
MEM 204.738281 1635237458.8677
MEM 204.738281 1635237458.9899
MEM 204.765625 1635237459.1116
MEM 204.785156 1635237459.2373
MEM 205.937500 1635237459.3470
MEM 207.082031 1635237459.4697
MEM 208.234375 1635237459.5899
MEM 210.523438 1635237459.7078
MEM 209.378906 1635237459.8287
MEM 209.378906 1635237459.9494
MEM 209.378906 1635237460.0704
MEM 209.378906 1635237460.1886
MEM 209.378906 1635237460.3092
MEM 209.378906 1635237460.4289
MEM 209.378906 1635237460.5476
MEM 210.531250 1635237460.6683
MEM 193.167969 1635237460.7890
MEM 193.167969 1635237460.9206
MEM 193.183594 1635237461.0433
MEM 193.183594 1635237461.1620
MEM 193.183594 1635237461.2786
MEM 194.343750 1635237461.4033
MEM 194.343750 1635237461.5232
MEM 194.343750 1635237461.6412
MEM 194.343750 1635237461.7579
MEM 194.343750 1635237461.8815
MEM 194.628906 1635237461.9993
MEM 194.628906 1635237462.1200
